,text,hashtags_count,users_tagged,numeric,avg_word_len,word_count
779,"if you want to go to tokyo but bought a plane ticket to london you liked the price youll arrive in london no matter what you say

calling undemocratic system democracy wont change anything

but it can turn you into refugee

trumpmelt",7,0,0,4.5,39
780,"the covid19 treatment and vaccine costs for parents of taxpayers can be tax deducted under expenses for medical special needs and parental care 

mof deputy minister mohd abdullah says income tax relief for ind",0,0,0,5.147058823529412,34
781,kossan finally disclosed covid19 cases to the public thru bursa filing nearly a,0,0,0,5.153846153846154,13
782,kampung puah lembah merali river village information delivery focus  covid19 chain breaking campaign implementation of conditional movement control order mco iow komunikasikita janganlekadanalpa kitajagaki,7,0,0,7.541666666666667,25
783,statistics of death cases by state as at 16 december 2020 these statistics cover all cases of covid19 deaths in malaysia including the first de,1,0,2,4.76,25
784,the purchase of the covid19 vaccine which starts next year is the best decision of a party with expertise in the field  mufti of negeri sembilan httpsfbwat,3,0,0,4.7407407407407405,28
785,todays covid19 numbers  1229 new cases 1227 local transmission and 2 imported cases  1309 recoveries  13667 active cases  4 deaths 415 in total in malaysia since the pandemic began  115 patients in icu including 65 wh,3,0,4,4.916666666666667,41
786,selangor journal  covid19 seven deaths 1295 new cases recorded today  health dg httpsselangorjournalmy202012covid19sevendeaths1295newcasesrecordedtodayhea,0,0,0,10.76923076923077,15
787,infographic latest situation covid19 as at 16 dec 2020 infographics c,2,0,1,5.363636363636363,11
788,1295 new cases of covid19 were recorded today 16 december 2020 selangor 481  screening results based on foreign workers sabah 268 and kl232  ministry,1,0,0,5.166666666666667,26
789,news top 4 rancaktv together sarayamia  technology amp smallholders  emergency  104 years old recovering from covid19  singa,2,1,2,6.117647058823529,21
790,covid19 news  wednesday december 16 2020 covid19 news  wednesday dece,0,0,1,5.8,12
791,"over 16 mil child covid19 cases recorded in usover 16 mil child covid19 cases recorded in us
severe illness due to virus rare among children more data",0,0,2,4.592592592592593,26
792,7 reported deaths due to covid19 httpsmalaysianowcomberita202012161295kesbarucovid19481diselangor via via mnownews7 reported deaths due to covid19 a total of 1295 new cases,0,1,1,7.238095238095238,21
793,covid19 selangor kitajagakita httpsfacebookcom23629,3,0,0,12.0,4
794,kkm will cooperate with pdrmsia in a report investigation made a private doctor claiming the patients covid19 which had been forged moh is grateful to the doctor concerne,1,2,0,5.107142857142857,28
795,"covid19 selangor kitajagakita
 httpsfacebookcom23629",3,0,0,12.0,4
796,we are already struggling worldwide due to covid19  how many lost their job and lives people are just being thankful for w,2,0,0,4.545454545454546,23
797,7 cases of death reported including 3 noncitizens the current number of covid19 deaths 429 together with 05 mortality rate m,0,0,3,4.9523809523809526,21
798,covid19 eight new clusters,1,0,0,5.75,4
799,just notice whatsapp story a lot that is to mean that contact dh is increas,0,0,0,4.066666666666666,15
800,kpk press statement 16 december 2020  current situation of coronavirus disease infection 2019 covid19 in malaysia press statement 16 december 2020  situations during coronavirus disease infection 2019 covid the latest status of covid19 certified case that has been recovered by the ministry of health malaysia moh wishes to inform that today the number of covid19 cured cases is,0,0,6,5.5,60
801,"malaysia has recorded 1295 new covid19 cases today bringing the total figure to 87913 there are 7 new deaths and 8 new clusters identified todaycovid19 malaysia overtakes china with 87913 total cases 1295 cases reported today
malaysia has recorded 1295 new covid19 cases today bringing the total figure to 87913 there are 7 new deaths and 8 new c",0,0,4,4.88135593220339,58
802,"just in malaysias covid19 death toll is now at 429 with 7 new deaths
 1052 discharged total now is 72733
 1295 new cases total now is 87913
 14715 acti",1,0,4,4.137931034482759,29
803,covid19 status 16 december 2020 1295 new cases 7 dea,2,0,3,4.3,10
804,"covid19 updates today

 1295 new cases 10 imported
 14751 active infections
 1052 new recoveries
 7 deaths

covid19 total figures in malaysia as of 16 december

 87913 cases
 72733 recovered 827
 429 deaths
 113 i",0,0,5,4.970588235294118,33
805,prk gerik and crocodiles are delayed due to public health threat factors as well as public order following the covid19 pandemic muhyiddinyassin jpmgov kkmputrajaya mknrasmi sabah perak darurat prk piilihanraya agung perdanamenteri covid19agong declaration of emergency prk gerik and bugaya state assembly adjourned kuala lumpur dec 16  yang dipertuan agong alsultan abdullah riayatuddin almustafa billah shah agreed to declare the emergency proclamat,6,6,1,6.258064516129032,63
806,latest status covid19 16 dis 2020 cured cases1052 total cured cases72733 cases new case positive1295 cases 1285 local 10 imports total positive87913 cases death case7 total death cases429 cases cases treated in,1,0,3,5.59375,32
807,the treatment and recovery module in the ipulih community was targeted at 62000 aadk  kp aadk clients the number of drug asses detected decreases but courier use for drug trafficking has increase,0,0,0,5.09375,33
808,latest16 dec new cases remained 4 digits  1295 and cases cured 1052 the highest is still in selangor with targeted screening of foreign workers with 481 sabah 268 kl 232 johor 105 7 new deaths 8 new clusters 1 cl,2,0,4,4.3,41
809,london tier 3 covid19 measures start,1,0,1,5.166666666666667,6
810,now is the very time httpschinapresscommyp2325246 ive seen it send you the ne,4,0,0,5.0,13
811,"replying to 
vickyvijay02
 xbfilmcreators
 and 
lalitsevenscryes post election is wise choice even election in pandemic also avoidable but only depends on authorities plus no one going to follow safety procedures during election nor fdfs in movies so better t",0,3,1,5.564102564102564,39
812,selangor journal  covid19 pandemic does not affect pkns property sales value httpsselangorjournalmy202012covid19pandemicdoesnotaffectpknspropertysales,0,0,0,11.5,13
813,the target will be welldriven by foreign and local investors particularly in the malaysia vision valley 20 aminuddinharun onenews pelaburan negerisembilan covid19negeri nine targets investments totalling rm10 billion next year  aminuddin  onenews the negeri sembilan government is targeting a 10 billion ringgit investment next year despite the covid19 crisis according to menteri besar datuk seri aminuddin harun the target w,4,1,1,6.083333333333333,62
814,"havoccikb
 tolonglah
17elevenmusic
 httpsyoutube3i7elipgkfg
 spotify joox deezer kkbox shazam tiktok wesing youtube youtubemusic applemusic itunes

1711music cikb
playlist song hits lagu trending
osmberhad onest",25,2,0,7.666666666666667,20
815,socso hq shuts for four days after one confirmed covid19 case among staff to that effect socsos headquarters as well as all offices and business premises in menara perkeso along jalan ampang will b,0,0,0,4.823529411764706,34
816,immigration offices and counters are open from december 7 2020 all services are online appointment sto revisions can also be made through httpstoimigovmy imigresen jim covid19 nationaltaskforce opbenteng httpsmfacebookcomstoryphpstoryfbid377235427,5,0,1,7.551724137931035,29
817,indonesian president joko widodo today announced the vaccine will covid19 be given free of charge to the people of the republic jokowi also directed the indonesian minister of finance sri mulyani and the provincial government to priority the provision o,1,0,1,5.35,40
818,according to a joint report of the american childrens academy aap and the childrens hospital association 178823 new cases of covid19 were reported within a week from december 3 to 10 the highest we,0,0,1,4.823529411764706,34
819,nearly 1640000 children in the united states us are confirmed to be infected with covid19 since the pandemic began representing 122 percent of the entire case nat,0,0,0,5.037037037037037,27
820,"tax exemptions for covid19 treatment vaccine  moftax exemptions for covid19 treatment vaccine  mof
kuala lumpur the covid19 treatment and vaccine costs for parents of taxpayers can be tax deducted under expenses for medica",0,0,0,5.696969696969697,34
821,"guardian helps the needy and customers to stay safe during covid19guardian helps the needy and customers to stay safe during covid19  tallpiscesgirl
the covid19 pandemic has changed the way we live and threatens the population especially the vuln",0,0,0,5.473684210526316,38
822,3 however lately we found there have been several instances of falsification of this document whereby irresponsible parties have changed the nam,0,0,0,5.590909090909091,22
823,2 each time we conduct a covid19 test on an individual we will record the results through a document which contains both the individuals personal identification and our clinics reference number each individu,0,0,0,5.303030303030303,33
824,"1 a private clinic in rawang has lodged a police report after discovering results were falsified for covid19 tests it conducted

sp care founder dr sathia prakash nadarajan said about 20 fake test result reports b",0,0,1,4.916666666666667,35
