UserName,Handle,Timestamp,text,Type
BERNAMA Radio,@bernamaradio,2020-12-28T09:40:11.000Z,Cub Prix Malaysia Petronas Championship Community is grateful that the race for the 2020 season can be completed despite the challenges of the COVID-19 pandemic.,"News, Malaysia"
Annabelle Lee,@annabellybutton,2020-12-28T09:39:19.000Z,"â€œThese are all warning signs that the epidemic curve has crossed the healthcare capacity lineâ€ - 
@DrDzul
Peninsula Msia has hospitalised all its #Covid19 cases (symptomatic / not). 

Until now.'Warning signs' in keeping asymptomatic Covid-19 cases at home - ex-minister
This is a warning sign epidemic curve has surpassed healthcare capacity line, says Dzulkefly Ahmad.
m.malaysiakini.com","News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-28T09:38:53.000Z,"Cross-district and state remains allowed, but community responsibility is required to control the spread of COVID-19 - DS Ismail Sabri","News, Malaysia"
TheVibes.com,@thevibesnews,2020-12-28T09:38:17.000Z,"The shortage of beds and ambulance services have forced many Covid-19 patients in the state to stay home for days while completing their self-isolation according to doctorsâ€™ orders.

#thevibes #fromeveryside #Covid19 
@KKMPutrajaya
 

https://bit.ly/2JpjO0B","News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-28T09:36:51.000Z,"#PKPB IN IPOH AND CHEMOR AREA, MUKIM HULU KINTA, PERAK WAS TERMINATED ON 28 DECEMBER 2020 #Ipoh #Chemor #Perak #JanganLekaDanAlpa #KitaJagaKita #KitaMestiMenang #NormaBaharu #COVID19 #coronavirus #KLCeria #CMSWPKL","News, Malaysia"
The Star,@staronline,2020-12-28T09:11:06.000Z,"Covid-19: Tourism association says cases detected in Bukit Bintang area not linked to malls
https://thestar.com.my/news/nation/2020/12/28/covid-19-tourism-association-says-cases-detected-in-bukit-bintang-area-not-linked-to-mallsâ€¦Covid-19: Tourism association says cases detected in Bukit Bintang area not linked to malls
PETALING JAYA: A tourism association representing a group of shopping malls in Kuala Lumpur says that Covid-19 cases detected in the last 14 days within the radius of Bikit Bintang are not directly...
thestar.com.my","News, Malaysia"
Amin Iskandar,@aminiskandar,2020-12-28T09:07:44.000Z,Covid-19 vaccine prices cheaper than Belgium https://malaysianow.com/berita/2020/12/28/harga-vaksin-covid-19-malaysia-lebih-murah-daripada-belgium/â€¦ via @MNowNewsHarga Malaysian Covid-19 vaccine is cheaper than Belgium The vaccine price for a Malaysian is RM77.35 compared to Belgium RM82.40. malaysianow.com,"News, Malaysia"
TheMalaysianInsight,@msianinsight,2020-12-28T09:06:02.000Z,of Covid-19 vaccine costs higher than Belgian Nafi vaccine cost Covid-19 higher than Belgium | The Malaysian Insight Deputy Finance Minister II Mohd Shahar Abdullah said the price for a Malaysian is RM77.35 and it is lower than that of the country. themalaysianinsight.com,"News, Malaysia"
BERNAMA TV,@BernamaTV,2020-12-28T09:03:12.000Z,passed the Free Zones (Amendment) Bill 2020 and the Temporary Measures For Government Financing (Coronavirus Disease 2019 (COVID-19) (Amendment) Bill 2020. Full news : https://bernama.com/bm/news.php?id=1916472â€¦,"News, Malaysia"
BERNAMA TV,@BernamaTV,2020-12-28T09:02:50.000Z,"Malaysian government, meanwhile, has paid 2.05 billion ringgit for the acquisition of 26.5 million COVID-19 vaccines to be given to 26.5 million people in the country.","News, Malaysia"
BERNAMA TV,@BernamaTV,2020-12-28T09:02:50.000Z,"will provide two doses of vaccine to each of its citizens at an estimated price of RM82.40 (per person),"" he said at the winding up of the Government's Temporary Measures Bill for Government Financing (Coronavirus Disease 2019 (COVID-19)) (Amendment) 2020 in the Senate.","News, Malaysia"
BERNAMA TV,@BernamaTV,2020-12-28T09:02:49.000Z,government today denied that the cost of the COVID-19 vaccine for a Malaysian is more expensive than those in Belgian.,"News, Malaysia"
TheVibes.com,@thevibesnews,2020-12-28T09:02:33.000Z,"Sâ€™pore healthcare workers to get Covid-19 jabs in 2 daysSâ€™pore healthcare workers to get Covid-19 jabs in 2 days
This will be followed by the elderly as one of groups most at risk of contracting virus
thevibes.com","News, Malaysia"
theSun,@theSundaily,2020-12-28T09:01:32.000Z,"Covid-19: Government denies vaccine more costly than in BelgiumCovid-19: Government denies vaccine more costly than in Belgium
KUALA LUMPUR: The government today has denied that the cost of Covid-19 vaccines for a Malaysian are more expensive than in Belgium. Commenting on the...
thesundaily.my",Vaccine
BERNAMA,@bernamadotcom,2020-12-28T08:58:51.000Z,Government denied cost vaccine higher than Belgium https://bernama.com/bm/am/news.php?id=1916479#.X-meC8Vd4bs.twitterâ€¦ #COVID19 #VaksinCovid19,Vaccine
Buletin Malaysia,@buletin_my,2020-12-28T08:28:35.000Z,"public sector empowerment in The Covid-19 Challenge The public sector's empowerment in Covid-19 challenge MELAKA - The covid-19 pandemic challenge that plagued the world does not hinder the efforts to empower the public sector which is one of the government's main agendas to ensure an efficient service system,... sinarharian.com.my","News, Malaysia"
Buletin Malaysia,@buletin_my,2020-12-28T08:28:29.000Z,"Covid-19: Back At Kampung For Christmas Break Cause Spike In Kelantanâ€™ CasesCovid-19: Back Village For Christmas Break Cause Spike In Kelantanâ€™s Cases | Trp The return of Kelantanese who live in red zone areas, especially in Selangor, is believed to be biggest contributor to this sudden spike in cases. therakyatpost.com","News, Malaysia"
Buletin Malaysia,@buletin_my,2020-12-28T08:28:28.000Z,"Challenges to eliminate Covid-19 do not hamper efforts to empower the public sector (Updated)Challenges to eliminate Covid-19 do not hamper efforts to empower the public sector (Updated)
MELAKA: The challenges to eliminate the Covid-19 pandemic did not hamper efforts to empower the public sector which is one of the governmentâ€™s main ag...
thesundaily.my","News, Malaysia"
BERNAMA Radio,@bernamaradio,2020-12-28T08:22:33.000Z,government today denied that the cost of the COVID-19 vaccine for a Malaysian is more expensive than those in Belgium - Deputy Finance Minister II Mohd Shahar Abdullah,Vaccine
winston&co.,@winstonetco,2020-12-28T08:22:24.000Z,"RT BFMradio: RT 
@NewsBFM
: 1. Officials in Gibraltar are making daily patrols of its Barbary macaque population amid fears the monkeys could be vulnerable to Covid-19.

""You have a virus that lives in primates like us, then it's going to always be a risk â€¦","News, Malaysia"
KK_10,@kk131066,2020-12-28T08:01:47.000Z,"3

#People either stand up for #Truth or hide behind #lies 

People cannot do both

Do the right thing
Restore #RuleOfLaw 

#GOPBetrayedAmericaAgain 

#RemoveTrumpNow 

#TrumpVirus #COVID19 #TrumpGenocide #StimulusBill #nashvillebombing #Resist #Resistance #freedom #factGIF","News, Malaysia"
BERNAMA,@bernamadotcom,2020-12-28T08:00:56.000Z,"Important government support during COVID-19MEF: Important government support during COVID-19 National News Organization of Malaysia, news,am, economy, politics, sports, plan, world, youth bernama.com","News, Malaysia"
Media Selangor,@Media_Selangor,2020-12-28T07:56:33.000Z,Selangor Journal | Covid-19: Exco urges action taken against dishonest individuals https://selangorjournal.my/2020/12/covid-19-exco-urges-action-taken-against-dishonest-individuals/?utm_source=dlvr.it&utm_medium=twitterâ€¦,"News, Malaysia"
KK_10,@kk131066,2020-12-28T07:54:17.000Z,"2

Eliminate #DoubleStandard 

Restore #RuleOfLaw 

#RemoveTrumpNow 

Bring #Trump & #GOPTraitors to justice

Rescue America

Your country needs you more than ever

#TrumpIsACriminal #COVID19 #StimulusBill #nashvillebombing #TraitorTrump #Resist #Resistance #HumanRights #TruthGIF",Global
EasyA,@SirTress,2020-12-28T07:53:14.000Z,Covid-19 (GPPC-19) Signing Off #MasterofScience,"News, Malaysia"
Jabatan Penerangan WPKL,@JaPenWPKL,2020-12-28T07:03:06.000Z,we practice new norms to meet the challenges of COVID-19 that still have our communities. #JanganLekaDanAlpa #KitaJagaKita #KitaMestiMenang #NormaBaharu #COVID19 #coronavirus #KLCeria #CMSWPKL,"News, Malaysia"
The ASEAN Post,@theaseanpost,2020-12-28T07:02:33.000Z,"OPINION: Javier Solana, former Foreign Minister of Spain and President of 
@ESADE
 explains that none of the #challenges facing us are #insurmountable. #COVID19 #ClimateChange #Sustainability #CooperationPutting The 21st Century Back On Track
We must not allow the unease that has spread through many countries to darken the milestones we have achieved collectively.
theaseanpost.com","News, Malaysia"
MERCY Malaysia,@MERCYMalaysia,2020-12-28T07:00:07.000Z,"28 DEC - #MERCYMalaysia delivered 500 face masks and 200 bottles of hand sanitisers to IPK Johor Bahru last Thursday.

Visit our FB to find out more
https://facebook.com/MERCYMalaysia

#MERCYMalaysia #mercymalaysiavolunteers #mercyfightscovid19 #covid19 #kitajagakita","News, Malaysia"
Saluran TV1,@tv1_rtm,2020-12-28T07:00:00.000Z,BEST VACCINE to control this COVID-19 outbreak is ourselves. Take care of yourself and your family. Follow the SOP and practice the new norms in everyday life. Source: National Security Council,"News, Malaysia"
BFM News,@NewsBFM,2020-12-28T07:00:00.000Z,"AstraZeneca-Oxford Universityâ€™s Covid-19 vaccine has not reported hospitalisations or severe allergies during clinical trials. 

The company, which will be supplying vaccines to Malaysia early next year, told The Malaysian Insight, interim analysis shows it is safe and effective.","News, Malaysia"
Boo Su-Lyn,@boosulyn,2020-12-28T06:56:36.000Z,"Explain Covid-19 Home Quarantine Procedure, MP Tells MOH 

Bandar Kuching MP 
@Kelvinyii88
 says ideally, a positive Covid-19 caseâ€™s entire household should self-isolate together at home to reduce the risk of spreading the virus to the community.Explain Covid-19 Home Quarantine Procedure, MP Tells MOH | CodeBlue
Bandar Kuching MP Dr Kelvin Yii says ideally, a positive Covid-19 caseâ€™s entire household should self-isolate together at home to reduce the risk of spreading the virus to the community.
codeblue.galencentre.org","News, Malaysia"
Lesley Lim,@lesleylimaili,2020-12-28T06:51:52.000Z,"With the coronavirus outbreak sweeping across the globe, sports have not been spared. Letâ€™s take a glance at the impact of COVID-19 on sports events and sports contracts.

#SportsLaw 
@mahwengkwai
 #SportsEvents #SportsContracts #Covid19The Impact of COVID-19 Sports Events and Sports Contracts
Key impacts of COVID-19 on sports events and sports contracts, the relevance force majeure and potential relief for parties in Malaysia.
mahwengkwai.com","News, Malaysia"
One Stop Music Bhd,@osmberhad,2020-12-16T13:30:17.000Z,"Stream #lagu dalam #playlist
Top #Meletop
 https://lnk.to/topmeletop
 #spotify
 #FOLLOW
https://open.spotify.com/user/so50122is3m2i01o754olpij8…
 #SUBSCRIBE
https://youtube.com/channel/UCXlMb6pTml9kLegwQdRZzTg…

#topmeletop #youtube
#syoknya #song #hits #trending
#osmberhad #onestopmusic #osm
#covid19 #staysafe
 #malaysia",Entertainment
BERNAMA,@bernamadotcom,2020-12-16T13:23:54.000Z,"Eight new #COVID-19 clusters detected - Health 
@DGHisham
 

https://bernama.com/en/general/news.php?id=1912994…",Cluster
Portal Suara TV,@SuaradotTV,2020-12-16T13:22:35.000Z,"""He has been seen constantly wearing facial blinds on the set of spread and always observing anyone in violation of the COVID-19 health protocol."" 'Audio Recording #TomCruise Cruise Beaver With Production Crew Breaking SOP COVID-19 Spread' https://suara.tv/16/12/2020/rakaman-audio-tom-cruise-berang-dengan-kru-produksi-langgar-sop-covid-19-tersebar/... via via @SuaradotTVRakaman Tom Cruise's Audio Team With Production Crew Violates SOP COVID- If just mentioned about international famous actress Tom Cruise, whoever doesn't recognize? Recently fussed on social media when tom Cruise's audio clip catalysed words of offensive suara.tv",Entertainment
Rentak Sejuta,@RentakSejuta,2020-12-16T13:20:31.000Z,"COVID-19 New Cluster By States Report (16/12/2020). 
https://1in1m.proboards.com/thread/21180/covid-status-update-cluster-report… #proboards #KKM #KEMENTERIANKESIHATANMALAYSIA #MKN #MajlisKeselamatanNegara #CMCO #StayHome
 #FightCOVID19 #RentakSejuta 
@KKMPutrajaya",Cluster
Rentak Sejuta,@RentakSejuta,2020-12-16T13:17:37.000Z,"COVID-19 Status Update Report (16/12/2020). 
https://1in1m.proboards.com/thread/21180/covid-status-update-cluster-report… #proboards #KKM #KEMENTERIANKESIHATANMALAYSIA #MKN #MajlisKeselamatanNegara #CMCO #StayHome
 #FightCOVID19 #RentakSejuta 
@KKMPutrajaya",Cluster
MS JAZZMINE KAUR,@GillJazzmine,2020-12-16T13:16:28.000Z,"COVID-19 MALAYSIA STATUS STILL REMAIN 4DIGIT Cases 16.12.2020 @ Kuala Lumpur, Malaysia https://instagram.com/p/CI3Cd6IBZF7/?igshid=148pupeajhfq0…",Cases
The Star,@staronline,2020-12-16T13:11:58.000Z,"Covid-19: Johor Education Dept, Larkin market ordered closed one week https://thestar.com.my/news/nation/2020/12/16/covid-19-johor-education-dept-larkin-market-ordered-closed-one-week… Covid-19: Johor Education Dept, Larkin market ordered closed one week JOHOR BARU: The Johor Education Department, Larkin public market and Medan Selera Larkin have been ordered to close for a week following the detection of Covid-19 Cases. thestar.com.my",Cases
Jaiyen,@ketua_darjat,2020-12-16T13:10:30.000Z,"Malaysians need to pay for vaccine injections #COVID19? May the minister2 of the PN government die in the crates. And the minister is still alive and is hit by parkinson's for life. Quote Tweet NAMED TV @BernamaTV · 11 a.m. The cost of treatment expenses and the COVID-19 vaccine for parents can get tax relief under the expenses of funding medical treatment, special needs and parental care, so the House of Commons is told today. Show this thread",Vaccine
Ekonomi Rakyat,@EkonomiRakyatMY,2020-12-16T12:31:45.000Z,"""In less than a year, the founder of this glove company has succeeded in adding a wealth of RM13.7 billion as the world is struggling with the Covid-19 pandemic."" https://ekonomirakyat.com.my/pengasas-top-glove-bakal-terima-rm460-juta-dividen/…","News, Malaysia"
One Stop Music Bhd,@osmberhad,2020-12-16T12:30:18.000Z,Let's #lagu in #playlist #LaguTerbaru https://lnk.to/laguterbaru #spotify #joox #deezer #kkbox #youtube #youtubemusic #SUBSCRIBE https://youtube.com/channel/UCXlMb6pTml9kLegwQdRZzTg… #lagubaru #syoknya #song #hits #trending #osmberhad #onestopmusic #osm #covid19 #staysafe #malaysia,Entertainment
Media Selangor,@Media_Selangor,2020-12-16T12:29:23.000Z,"As of 16 December 2020, a total of 541 individuals were screened, of which 56 cases were detected positively for COVID-19 in this cluster. Source: Ministry of Health Malaysia",Cluster
Media Selangor,@Media_Selangor,2020-12-16T12:29:22.000Z," #INFO GALAXY PEAK CLUSTER (New)

The cluster involves the districts of Kuala Selangor and Klang in the state of Selangor.

Cases for this cluster have been reported to be COVID-19 positive starting on 14 December 2020 through targeted screening at a warehouse.",Cluster
Êáƒ›Êáƒ›,@jafizahh,2020-12-16T12:28:09.000Z,"If you know father is positive covid19, before another nigk org, the time ni family itself is wrong.. if he was warded kiteorg queue2 babysitted near the hospital.. you can't send it, you can't take care of it. Good luck2 for dad",Cases
Necephor Mghendi,@Necephor,2020-12-16T12:23:56.000Z,".
@IFRCAsiaPacific
 ups readiness for #TCYasa as count of #ClimateRelated disasters in 2020 continues to increase amidst #COVID19 
@ifrc
 @TRF_ClimateQuote Tweet
TRF Climate
@TRF_Climate
 · 9h
Asia-Pacific has faced a record number of #climate-related #disasters in 2020, affecting tens of millions of vulnerable people already hit hard by the #COVID19 pandemic, says Red Cross @IFRCAsiaPacific @ifrc @RCClimate @CAREGlobal #floods #storms https://tmsnrt.rs/34l0Qj0","News, Malaysia"
